	PC1	PC2	PC3	Labels
62	0.09385877970890592	0.041807195580779465	-0.016386026042789527	local
63	0.07923703142939095	0.134338295098442	0.06928841850432205	local
64	0.09447850856556375	0.04432304436733229	-0.0335390858479916	local
65	0.08830359888960505	0.098186733698053	0.0019070175101026734	local
66	0.09147213912698136	0.08931139085577822	0.0029757835183619485	local
67	0.08964523820273232	0.09203825159875323	0.047468215492331774	local
68	0.09447908232884317	0.04239060325048453	-0.04202859213106324	local
69	0.09168609906802407	0.061042291231144144	-0.024087764208753276	onset
70	0.09013190323079319	0.08914940010073981	0.04291927210205057	onset
71	0.09330287508699113	0.06878400360783102	-0.008328484518286498	onset
72	0.09343401397411323	0.06282904994810969	-0.016518818789758763	onset
73	0.09250483684081187	0.07935359017141544	-0.0019451684745533295	onset
74	0.09055251147315142	-0.05258263297865177	-0.1410063484273714	onset
75	0.09039454964595005	0.09528680416409445	0.0212766812516258	onset
76	0.09276225481250351	0.06593494644681439	-0.007697840654757368	onset
77	0.08816421880038695	0.08334591957646657	0.050354496649016624	onset
78	0.08053784007704025	0.10753465379073689	0.06178684849281966	onset
79	0.09214120502419894	0.04598602579074213	-0.018040421191155502	onset
80	0.09267395220516485	0.05861722773287088	-0.02983280177562898	onset
81	0.0934857295885937	0.07139504676187824	0.0045079455471522065	onset
82	0.09268471138602481	0.06368632375734895	0.005605552382479706	onset
83	0.09112445782131422	-0.042462146469838515	-0.12475595587863374	onset
84	0.09122940854726723	0.04909867167835941	-0.010081986362088234	onset
85	0.09287723697242643	0.05656666716561737	-0.038277980659132904	onset
86	0.0890293889656218	0.09627954258590277	0.026274185042384924	onset
87	0.0860022202961514	0.09965955985007097	0.05417967608857009	onset
88	0.09067612212965138	0.09030396281208757	-0.011178841975325746	onset
89	0.09040388916597615	0.08143070230807556	0.03197834154638595	onset
90	0.09331823659007257	0.050856002794130564	0.0010849314997717818	onset
91	0.08635948647304875	-0.04900694000859525	-0.15657504536510036	onset
92	0.09108357760164218	0.036592004260822944	0.015837675612105036	onset
93	0.09088839175834657	0.06645502112969179	0.01054399450652808	onset
94	0.09296065004964944	0.07976628606050076	-0.018540194666850734	onset
95	0.0931180482914175	0.0735794917242472	0.007970432936630564	onset
96	0.08645727215542853	-0.05932970692139734	-0.19229941791044033	post
97	0.09091036526408418	0.06521368861914316	0.02918537834670465	post
98	0.09270323678670857	0.03719386337668433	-0.04232221402481414	post
99	0.08655380497083208	0.08976674858408636	0.04904208777872405	post
100	0.09213652849680891	0.05742565095891032	-0.041452807897426544	post
101	0.09135528206401317	0.08153117889768421	0.012288458495079006	post
102	0.0898966731337086	-0.07172364834654302	-0.16120286803624806	post
103	0.09218075076930572	0.0779422844543736	0.0013826271753449575	post
104	0.0927619229113067	0.055773799805817426	-0.02352975114800488	post
105	0.09392574939954555	0.037283678504245514	-0.04025713508806281	post
106	0.09269134326240962	0.05071982420780439	-0.022590769246623628	post
107	0.09156371503217006	0.05614540308342824	0.014836385845161221	post
108	0.0938556116056573	0.029746491730555366	-0.04902413799822425	post
109	0.09281194440028226	0.06664782155679709	-0.03394172763195589	post
110	0.09376945292147329	0.054182625216722013	-0.011558712283800916	post
111	0.08795534164036896	0.09169320442644141	0.0026850950662076914	post
112	0.09183143787763333	0.07000695701375866	-0.027753489649344036	post
113	0.09328319990546109	0.058730426452689756	-0.01892495944439783	post
114	0.09337371754028666	0.02500411524474702	-0.04428426264978402	post
115	0.09503337480432535	0.03407719841273559	-0.03659078657852967	post
116	0.08948612944027393	-0.06080199650473951	-0.16900863695332902	post
117	0.09315126212679356	0.028663199760022125	-0.029273575326829556	post
118	0.09500002566088186	0.034405116746721844	-0.03245567150685034	post
119	0.09095743915892643	0.08638063486365279	0.014802364292571726	post
120	0.08916562141519745	-0.05208115258061179	-0.18392880366328687	post
121	0.09413758077837059	0.025747916097881123	-0.03875659652756416	post
122	0.09367538599812673	0.025907240452271194	-0.02635181351671651	post
