	PC1	PC2	PC3	Labels
71	0.09956146843322543	0.028718625559276765	0.06874007902069239	onset
72	0.09842228408784197	0.02874166630654624	0.05975602278857556	onset
73	0.09890600096622656	0.03541312007224244	0.08305426574713984	onset
74	0.09343641254455415	0.01971082529793587	-0.0609541425256046	onset
75	0.10126297015420159	0.03779709497443961	0.10302753105120899	onset
76	0.09811567124679398	0.03395970460877371	0.06468994798642355	onset
77	0.09326113785257245	0.016618049559363676	0.10837219170939875	onset
78	0.0888629625918733	0.0068271905904207135	0.1569648194931063	onset
79	0.095945080330506	0.020859100191489115	0.03532428343015761	onset
80	0.0956854421957647	0.030409091732230175	0.05232656014789692	onset
81	0.09785117141870066	0.025324907054784473	0.06674586147293267	onset
82	0.09855702080726635	0.025842818084521973	0.05818843521269951	onset
83	0.09395837385151107	0.014306321349661361	-0.05410231477066054	onset
84	0.09857768803368329	0.0210605344726584	0.04478500371426388	onset
85	0.09836975024361155	0.03470003859483137	0.0525323827555288	onset
86	0.09871531363721836	0.04018354013132019	0.11263339455521262	onset
87	0.09205099042929067	0.011786809588281438	0.13352587191470208	onset
88	0.09990417127948092	0.053532621187956736	0.09590856559854656	onset
89	0.09507695481236283	0.02119274976817856	0.09551598922047924	onset
90	0.09859605670052721	0.03063138965705551	0.05148217427834618	onset
91	0.09385969570636221	0.03253327425845108	-0.06482671662833164	onset
92	0.09509949519396002	0.018262107303767948	0.0295625710210735	onset
93	0.09351993507175654	0.011571902716053637	0.05629648437387644	onset
94	0.10024108001421493	0.05141848350562997	0.08497500550298592	onset
95	0.09747673560966422	0.02582172353440126	0.07503360956024603	onset
96	0.09121549712673785	0.020934030914913578	-0.07263265973167167	post
97	0.09772543536390157	0.010495580458510291	0.06091326454031801	post
98	0.09838698622151242	0.017734506177347176	0.027561585473193678	post
99	0.09193185574344885	-0.010399907950694296	0.10269527135196978	post
100	0.0965122313148647	0.03864023632451835	0.05721350568547746	post
101	0.09941673554299732	0.044326985955096244	0.0883956694127336	post
102	0.09531206552394844	0.024383822714649058	-0.08365802539883695	post
103	0.09678104706608057	0.02878914087919713	0.08037091310810594	post
104	0.09938765348224883	0.04760713785911475	0.05428489737595218	post
105	0.09689163618511533	0.02260048684677117	0.027990631852348076	post
106	0.09673377200715383	0.01913094582968925	0.045963965174967474	post
107	0.09812393197311337	0.015754954546145086	0.04946956575503733	post
108	0.09835407410683876	0.029037755777420297	0.01873635252624449	post
109	0.10049797715453376	0.053127729321104586	0.06834949029513337	post
110	0.09591707853388515	0.029915452645029973	0.05169150865437409	post
111	0.10124238136672627	0.04930301825288799	0.10873583135534169	post
112	0.10117230903578987	0.043041291076266315	0.07247250288729033	post
113	0.09817637963269348	0.03646442290593656	0.05806541911208808	post
114	0.09890755700476651	0.027476470140276706	0.01647641549144825	post
115	0.09844185837767204	0.028462064728039038	0.03173400221145042	post
116	0.09308757175828511	0.019054770391249972	-0.07037586260916737	post
117	0.09779452376426716	0.015187147556969482	0.016040749427879624	post
118	0.09697928443940533	0.02620023034554552	0.03025092100277419	post
119	0.10048318235289154	0.04616661122248845	0.09835944807456866	post
120	0.09545631534925209	0.03332622042465648	-0.06363367522312785	post
121	0.09811478581762823	0.03652162086591633	0.018448368849659193	post
122	0.09657653222544771	0.022349518892404347	0.016397027591425917	post
